STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FIN,Finland,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,-1.5057088,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,FRA,France,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,6.4064919,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,DEU,Germany,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,8.75745,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GRC,Greece,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,-7.281165,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,HUN,Hungary,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,8.6375433,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ISL,Iceland,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,37.463287,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,IRL,Ireland,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,8.9779307,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ITA,Italy,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,3.9403217,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,JPN,Japan,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,7.8691891,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,KOR,Korea,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,18.354712,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LVA,Latvia,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,-3.6193558,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LTU,Lithuania,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,-0.99109435,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,LUX,Luxembourg,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,14.503472,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,MEX,Mexico,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,6.9320156,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,NLD,Netherlands,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,7.414236,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,POL,Poland,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,8.0341654,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,PRT,Portugal,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,0.19464511,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SVK,Slovak Republic,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,16.006298,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SVN,Slovenia,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,3.8556731,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ESP,Spain,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,1.060899,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,SWE,Sweden,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,18.445927,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,GBR,United Kingdom,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,6.4329238,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,USA,United States,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,9.8801548,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,RUS,Russia,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,4.1991887,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,ZAF,South Africa,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2014,,4.8507421,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUS,Australia,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,17.38579,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,AUT,Austria,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,4.6747857,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,BEL,Belgium,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,5.6004429,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CAN,Canada,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,3.966951,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CHL,Chile,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,13.921225,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1M(1.0),Financial indicators dashboard: Households and NPISH,I,A,Annual,CZE,Czechia,FS1M_FAS,Acquisition less disposals of financial assets of households and NPISH,PT_B6G_S1M,Percentage of household and NPISH gross disposable income,2015,,6.5328005,,S1M,Households and non-profit institutions serving households (NPISH),A,Assets (or net acquisition of assets),F,Transactions in financial assets and liabilities,F,Total financial instruments,,,,,2,Two,A,Normal value,0,Units,,
